dataset/5s/sample_35/sub_2/insilico_size35_1_goldstandard.tsv,dataset/5s/sample_35/sub_2/insilico_size35_1_dream4_timeseries.tsv
dataset/5s/sample_35/sub_3/insilico_size35_1_goldstandard.tsv,dataset/5s/sample_35/sub_3/insilico_size35_1_dream4_timeseries.tsv
dataset/5s/sample_35/sub_4/insilico_size35_1_goldstandard.tsv,dataset/5s/sample_35/sub_4/insilico_size35_1_dream4_timeseries.tsv
dataset/5s/sample_35/sub_5/insilico_size35_1_goldstandard.tsv,dataset/5s/sample_35/sub_5/insilico_size35_1_dream4_timeseries.tsv
dataset/5s/sample_40/sub_1/insilico_size40_1_goldstandard.tsv,dataset/5s/sample_40/sub_1/insilico_size40_1_dream4_timeseries.tsv
dataset/5s/sample_40/sub_2/insilico_size40_1_goldstandard.tsv,dataset/5s/sample_40/sub_2/insilico_size40_1_dream4_timeseries.tsv
dataset/5s/sample_40/sub_3/insilico_size40_1_goldstandard.tsv,dataset/5s/sample_40/sub_3/insilico_size40_1_dream4_timeseries.tsv
dataset/5s/sample_40/sub_4/insilico_size40_1_goldstandard.tsv,dataset/5s/sample_40/sub_4/insilico_size40_1_dream4_timeseries.tsv
dataset/5s/sample_40/sub_5/insilico_size40_1_goldstandard.tsv,dataset/5s/sample_40/sub_5/insilico_size40_1_dream4_timeseries.tsv
dataset/5s/sample_45/sub_1/insilico_size45_1_goldstandard.tsv,dataset/5s/sample_45/sub_1/insilico_size45_1_dream4_timeseries.tsv
dataset/5s/sample_45/sub_2/insilico_size45_1_goldstandard.tsv,dataset/5s/sample_45/sub_2/insilico_size45_1_dream4_timeseries.tsv
dataset/5s/sample_45/sub_3/insilico_size45_1_goldstandard.tsv,dataset/5s/sample_45/sub_3/insilico_size45_1_dream4_timeseries.tsv
dataset/5s/sample_45/sub_4/insilico_size45_1_goldstandard.tsv,dataset/5s/sample_45/sub_4/insilico_size45_1_dream4_timeseries.tsv
dataset/5s/sample_45/sub_5/insilico_size45_1_goldstandard.tsv,dataset/5s/sample_45/sub_5/insilico_size45_1_dream4_timeseries.tsv
dataset/5s/sample_50/sub_1/insilico_size50_1_goldstandard.tsv,dataset/5s/sample_50/sub_1/insilico_size50_1_dream4_timeseries.tsv
dataset/5s/sample_50/sub_2/insilico_size50_1_goldstandard.tsv,dataset/5s/sample_50/sub_2/insilico_size50_1_dream4_timeseries.tsv
dataset/5s/sample_50/sub_3/insilico_size50_1_goldstandard.tsv,dataset/5s/sample_50/sub_3/insilico_size50_1_dream4_timeseries.tsv
dataset/5s/sample_50/sub_4/insilico_size50_1_goldstandard.tsv,dataset/5s/sample_50/sub_4/insilico_size50_1_dream4_timeseries.tsv
dataset/5s/sample_50/sub_5/insilico_size50_1_goldstandard.tsv,dataset/5s/sample_50/sub_5/insilico_size50_1_dream4_timeseries.tsv
dataset/5s/sample_55/sub_1/insilico_size55_1_goldstandard.tsv,dataset/5s/sample_55/sub_1/insilico_size55_1_dream4_timeseries.tsv
dataset/5s/sample_55/sub_2/insilico_size55_1_goldstandard.tsv,dataset/5s/sample_55/sub_2/insilico_size55_1_dream4_timeseries.tsv
dataset/5s/sample_55/sub_3/insilico_size55_1_goldstandard.tsv,dataset/5s/sample_55/sub_3/insilico_size55_1_dream4_timeseries.tsv
dataset/5s/sample_55/sub_4/insilico_size55_1_goldstandard.tsv,dataset/5s/sample_55/sub_4/insilico_size55_1_dream4_timeseries.tsv
dataset/5s/sample_55/sub_5/insilico_size55_1_goldstandard.tsv,dataset/5s/sample_55/sub_5/insilico_size55_1_dream4_timeseries.tsv
dataset/5s/sample_60/sub_1/insilico_size60_1_goldstandard.tsv,dataset/5s/sample_60/sub_1/insilico_size60_1_dream4_timeseries.tsv
dataset/5s/sample_60/sub_2/insilico_size60_1_goldstandard.tsv,dataset/5s/sample_60/sub_2/insilico_size60_1_dream4_timeseries.tsv
dataset/5s/sample_60/sub_3/insilico_size60_1_goldstandard.tsv,dataset/5s/sample_60/sub_3/insilico_size60_1_dream4_timeseries.tsv
dataset/5s/sample_60/sub_4/insilico_size60_1_goldstandard.tsv,dataset/5s/sample_60/sub_4/insilico_size60_1_dream4_timeseries.tsv
dataset/5s/sample_60/sub_5/insilico_size60_1_goldstandard.tsv,dataset/5s/sample_60/sub_5/insilico_size60_1_dream4_timeseries.tsv
dataset/5s/sample_65/sub_1/insilico_size65_1_goldstandard.tsv,dataset/5s/sample_65/sub_1/insilico_size65_1_dream4_timeseries.tsv
dataset/5s/sample_65/sub_2/insilico_size65_1_goldstandard.tsv,dataset/5s/sample_65/sub_2/insilico_size65_1_dream4_timeseries.tsv
dataset/5s/sample_65/sub_3/insilico_size65_1_goldstandard.tsv,dataset/5s/sample_65/sub_3/insilico_size65_1_dream4_timeseries.tsv
dataset/5s/sample_65/sub_4/insilico_size65_1_goldstandard.tsv,dataset/5s/sample_65/sub_4/insilico_size65_1_dream4_timeseries.tsv
dataset/5s/sample_65/sub_5/insilico_size65_1_goldstandard.tsv,dataset/5s/sample_65/sub_5/insilico_size65_1_dream4_timeseries.tsv
dataset/5s/sample_70/sub_1/insilico_size70_1_goldstandard.tsv,dataset/5s/sample_70/sub_1/insilico_size70_1_dream4_timeseries.tsv
dataset/5s/sample_70/sub_2/insilico_size70_1_goldstandard.tsv,dataset/5s/sample_70/sub_2/insilico_size70_1_dream4_timeseries.tsv
dataset/5s/sample_70/sub_3/insilico_size70_1_goldstandard.tsv,dataset/5s/sample_70/sub_3/insilico_size70_1_dream4_timeseries.tsv
dataset/5s/sample_70/sub_4/insilico_size70_1_goldstandard.tsv,dataset/5s/sample_70/sub_4/insilico_size70_1_dream4_timeseries.tsv
dataset/5s/sample_70/sub_5/insilico_size70_1_goldstandard.tsv,dataset/5s/sample_70/sub_5/insilico_size70_1_dream4_timeseries.tsv
dataset/5s/sample_75/sub_1/insilico_size75_1_goldstandard.tsv,dataset/5s/sample_75/sub_1/insilico_size75_1_dream4_timeseries.tsv
dataset/5s/sample_75/sub_2/insilico_size75_1_goldstandard.tsv,dataset/5s/sample_75/sub_2/insilico_size75_1_dream4_timeseries.tsv
dataset/5s/sample_75/sub_3/insilico_size75_1_goldstandard.tsv,dataset/5s/sample_75/sub_3/insilico_size75_1_dream4_timeseries.tsv
dataset/5s/sample_75/sub_4/insilico_size75_1_goldstandard.tsv,dataset/5s/sample_75/sub_4/insilico_size75_1_dream4_timeseries.tsv
dataset/5s/sample_75/sub_5/insilico_size75_1_goldstandard.tsv,dataset/5s/sample_75/sub_5/insilico_size75_1_dream4_timeseries.tsv
dataset/5s/sample_80/sub_1/insilico_size80_3_goldstandard.tsv,dataset/5s/sample_80/sub_1/insilico_size80_3_dream4_timeseries.tsv
dataset/5s/sample_80/sub_2/insilico_size80_3_goldstandard.tsv,dataset/5s/sample_80/sub_2/insilico_size80_3_dream4_timeseries.tsv
dataset/5s/sample_80/sub_3/insilico_size80_3_goldstandard.tsv,dataset/5s/sample_80/sub_3/insilico_size80_3_dream4_timeseries.tsv
dataset/5s/sample_80/sub_4/insilico_size80_3_goldstandard.tsv,dataset/5s/sample_80/sub_4/insilico_size80_3_dream4_timeseries.tsv
dataset/5s/sample_80/sub_5/insilico_size80_3_goldstandard.tsv,dataset/5s/sample_80/sub_5/insilico_size80_3_dream4_timeseries.tsv
dataset/5s/sample_85/sub_1/insilico_size85_1_goldstandard.tsv,dataset/5s/sample_85/sub_1/insilico_size85_1_dream4_timeseries.tsv
dataset/5s/sample_85/sub_2/insilico_size85_1_goldstandard.tsv,dataset/5s/sample_85/sub_2/insilico_size85_1_dream4_timeseries.tsv
dataset/5s/sample_85/sub_3/insilico_size85_1_goldstandard.tsv,dataset/5s/sample_85/sub_3/insilico_size85_1_dream4_timeseries.tsv
dataset/5s/sample_85/sub_4/insilico_size85_1_goldstandard.tsv,dataset/5s/sample_85/sub_4/insilico_size85_1_dream4_timeseries.tsv
dataset/5s/sample_85/sub_5/insilico_size85_1_goldstandard.tsv,dataset/5s/sample_85/sub_5/insilico_size85_1_dream4_timeseries.tsv
dataset/5s/sample_90/sub_1/insilico_size90_1_goldstandard.tsv,dataset/5s/sample_90/sub_1/insilico_size90_1_dream4_timeseries.tsv
dataset/5s/sample_90/sub_2/insilico_size90_1_goldstandard.tsv,dataset/5s/sample_90/sub_2/insilico_size90_1_dream4_timeseries.tsv
dataset/5s/sample_90/sub_3/insilico_size90_1_goldstandard.tsv,dataset/5s/sample_90/sub_3/insilico_size90_1_dream4_timeseries.tsv
dataset/5s/sample_90/sub_4/insilico_size90_1_goldstandard.tsv,dataset/5s/sample_90/sub_4/insilico_size90_1_dream4_timeseries.tsv
dataset/5s/sample_90/sub_5/insilico_size90_1_goldstandard.tsv,dataset/5s/sample_90/sub_5/insilico_size90_1_dream4_timeseries.tsv
dataset/5s/sample_95/sub_1/insilico_size95_1_goldstandard.tsv,dataset/5s/sample_95/sub_1/insilico_size95_1_dream4_timeseries.tsv
dataset/5s/sample_95/sub_2/insilico_size95_1_goldstandard.tsv,dataset/5s/sample_95/sub_2/insilico_size95_1_dream4_timeseries.tsv
dataset/5s/sample_95/sub_3/insilico_size95_1_goldstandard.tsv,dataset/5s/sample_95/sub_3/insilico_size95_1_dream4_timeseries.tsv
dataset/5s/sample_95/sub_4/insilico_size95_1_goldstandard.tsv,dataset/5s/sample_95/sub_4/insilico_size95_1_dream4_timeseries.tsv
dataset/5s/sample_95/sub_5/insilico_size95_1_goldstandard.tsv,dataset/5s/sample_95/sub_5/insilico_size95_1_dream4_timeseries.tsv
dataset/5s/sample_100/sub_1/insilico_size100_2_goldstandard.tsv,dataset/5s/sample_100/sub_1/insilico_size100_2_dream4_timeseries.tsv
dataset/5s/sample_100/sub_2/insilico_size100_2_goldstandard.tsv,dataset/5s/sample_100/sub_2/insilico_size100_2_dream4_timeseries.tsv
dataset/5s/sample_100/sub_3/insilico_size100_2_goldstandard.tsv,dataset/5s/sample_100/sub_3/insilico_size100_2_dream4_timeseries.tsv
dataset/5s/sample_100/sub_4/insilico_size100_2_goldstandard.tsv,dataset/5s/sample_100/sub_4/insilico_size100_2_dream4_timeseries.tsv
dataset/5s/sample_100/sub_5/insilico_size100_2_goldstandard.tsv,dataset/5s/sample_100/sub_5/insilico_size100_2_dream4_timeseries.tsv
