"Time"	G1	G10	G20	G2	G17	G16	G4	G9	G8	G18	G94	G11	G95	G98	G7	G46	G6	G100	G36	G37	G38	G34	G3	G56	G35	G5	G19	G15	G14	G12	G49	G39	G41	G44	G22	G21	G50	G13	G52	G53	G51	G55	G42	G40	G45	G54	G61	G47	G43	G48	G57	G72	G67	G60	G59	G99	G58	G80	G84	G83	G89	G82	G81	G79	G88	G78	G77	G85	G75	G90	G91	G86	G69	G93	G92	G87	G68	G96	G97	G63	G27	G26	G25	G23	G24
1000	0.6762148	0.1230278	0.7075602	0.4120103	0.1369257	0.2476573	0.3347692	0.0408294	0.0020603	0.4913877	0.6882689	0.0668071	0.2766517	0.6985242	0.0726949	0.4533976	0.4028287	0.6047476	0.3847077	0.5098418	0.6459529	0.6047826	0.4939059	0.5609947	0.0241307	0.1709858	0.3927962	0.1742900	0.6519963	0.6100267	0.1966350	0.1517803	0.1813474	0.4265207	0.0986004	0.2449024	0.6503879	0.1336749	0.3240636	0.3638239	0.5742814	0.1200159	0.4037639	0.0197447	0.0091094	0.3974780	0.0184634	0.3718743	0.2529468	0.6757941	0.3707650	0.6614602	0.6691162	0.0643363	0.5634995	0.6710165	0.3466922	0.6333923	0.0478465	0.5211412	0.4191480	0.0070568	0.3676530	0.0012756	0.3609999	0.0015986	0.4217602	0.3076389	0.3784899	0.5664494	0.2167226	0.1874647	0.0362253	0.3296474	0.3178114	0.4941851	0.4958727	0.7078657	0.5523862	0.5852819	0.0651663	0.2739703	0.0201058	0.5735827	0.6501067

0	0.6158140	0.1589751	0.6156580	0.3225350	0.2231424	0.2777969	0.1930880	0.0433685	0.0021149	0.4363141	0.6916564	0.0779705	0.4741505	0.6719650	0.0406580	0.4925741	0.3902539	0.6573908	0.5052431	0.5987356	0.6498914	0.5747113	0.3825975	0.6998492	0.0192389	0.1370853	0.4306374	0.1613929	0.7896879	0.7095529	0.2042795	0.1798323	0.1349240	0.4679714	0.0840218	0.2825949	0.4968292	0.2038972	0.3114626	0.3143712	0.5540315	0.2005728	0.3078361	0.0423452	0.0139518	0.3286952	0.0347374	0.4423345	0.3206620	0.6533236	0.3310580	0.6102951	0.6702909	0.0558748	0.6712841	0.7234529	0.4740589	0.6828465	0.0618317	0.5007684	0.4054501	0.0263578	0.3257663	0.0015959	0.4138691	0.0188263	0.4409974	0.3661857	0.3326079	0.5920339	0.2095273	0.1741668	0.0143913	0.4000627	0.3682277	0.4809285	0.6025429	0.5767617	0.4501658	0.5497323	0.0690521	0.2482010	0.0069090	0.7120113	0.6712700
50	0.6373002	0.1400140	0.4723232	0.2929772	0.1791358	0.2996407	0.2223403	0.0307421	0.0001858	0.4821284	0.4424197	0.1095055	0.3688336	0.6960022	0.3259659	0.5078688	0.3045345	0.6007504	0.3671529	0.6148890	0.6805092	0.7487026	0.2805192	0.3241374	0.0244737	0.0505565	0.3233090	0.1944017	0.2726303	0.5754640	0.3081757	0.1344430	0.1276197	0.4456321	0.3935666	0.2047967	0.5575796	0.1366725	0.2910431	0.1213983	0.3675136	0.1770755	0.4295324	0.0192273	0.3016190	0.4036587	0.0301217	0.3527633	0.3240496	0.4643731	0.3401715	0.7511766	0.6852738	0.0489627	0.6262711	0.5288977	0.4793858	0.5255799	0.0694435	0.5748105	0.5594541	0.0109402	0.3743787	0.0124171	0.4508327	0.0904994	0.4552153	0.3530097	0.3732915	0.1221898	0.2154811	0.1550239	0.0224608	0.3552701	0.3037759	0.3972697	0.5610919	0.6007868	0.5570454	0.5037774	0.0409412	0.2070867	0.0258258	0.6743908	0.8744362
100	0.4883135	0.1346409	0.6755596	0.3314679	0.1405572	0.2347308	0.2532626	0.0201244	0.0006178	0.4160296	0.4644590	0.1287646	0.3646032	0.5583445	0.5015123	0.4979537	0.3818888	0.7206776	0.4164130	0.7080775	0.5980552	0.5942345	0.5763282	0.3103927	0.0263013	0.0173916	0.3806750	0.2176081	0.2026875	0.5743561	0.4023807	0.1017254	0.1858880	0.1578753	0.3829463	0.0924365	0.6910254	0.2212139	0.5094905	0.1092822	0.3182191	0.1893406	0.2370681	0.0143804	0.4073437	0.2779770	0.0441357	0.2803106	0.3061485	0.7804505	0.4236526	0.7256407	0.7755237	0.0695925	0.7377219	0.7241329	0.5480807	0.5839513	0.0758819	0.4896799	0.4286211	0.0191957	0.3311918	0.0144498	0.5495816	0.1687158	0.3615225	0.4255266	0.3582917	0.0707821	0.2114430	0.1236877	0.0190353	0.3181590	0.2717740	0.4755564	0.5982080	0.6671621	0.4215008	0.5058910	0.0534512	0.2269870	0.0104824	0.7609793	0.8328227
150	0.5587967	0.1679277	0.6126904	0.3022196	0.2026537	0.2606124	0.4037822	0.0422260	0.0000504	0.3858480	0.4185852	0.3047273	0.3109985	0.6320248	0.4523779	0.5753618	0.3044194	0.7234298	0.4345099	0.6591644	0.4975419	0.6122497	0.5485127	0.2204421	0.0078349	0.0082194	0.2938798	0.1233931	0.1673446	0.7872547	0.5153824	0.1305327	0.1572063	0.0617381	0.3234115	0.0519958	0.6877961	0.1579252	0.5178472	0.0868781	0.2191992	0.1290506	0.3359647	0.0128755	0.6183266	0.1609309	0.0539574	0.3523234	0.2845403	0.4926906	0.3975334	0.5888089	0.6164581	0.0610501	0.5941527	0.7930607	0.4461085	0.6854630	0.0346682	0.5094673	0.3923956	0.0184518	0.3749718	0.0057454	0.4736281	0.1194445	0.3731403	0.4757439	0.2676303	0.0376559	0.2866021	0.1182088	0.0270717	0.2771458	0.3713980	0.4715341	0.5328315	0.5989489	0.4564396	0.5990959	0.1019863	0.2387055	0.0102351	0.5875255	0.6136932
200	0.4871096	0.1733378	0.5944905	0.4148602	0.1650701	0.2428933	0.3163433	0.0531450	0.0002910	0.3899376	0.4081342	0.3374716	0.3761223	0.6410089	0.4371924	0.5567468	0.3938132	0.5845402	0.6054825	0.6020720	0.5722853	0.6731764	0.6366047	0.2211496	0.0114630	0.0012323	0.3116687	0.1814874	0.1206937	0.5643072	0.6504197	0.1250766	0.1291443	0.0270956	0.3633333	0.0530308	0.7096469	0.1445443	0.6351932	0.0601898	0.3592451	0.1323317	0.2511462	0.0079671	0.5032544	0.0968335	0.0240394	0.3482625	0.2585324	0.7417153	0.3564844	0.6525209	0.7256663	0.0602462	0.6748099	0.6546735	0.4305659	0.5864054	0.0606602	0.5050344	0.3980906	0.0069269	0.4394108	0.0044807	0.3586530	0.1597583	0.4717562	0.4231964	0.3705091	0.0373242	0.2577528	0.1972713	0.0141650	0.3922212	0.3145709	0.5419299	0.6560507	0.5673757	0.4996856	0.4988365	0.0760881	0.3372385	0.0116436	0.6415138	0.7874426
250	0.2689386	0.1791276	0.4749655	0.4636860	0.2291454	0.3595919	0.2431481	0.0334247	0.0017988	0.3971000	0.4389572	0.3195671	0.2670854	0.6841320	0.4077668	0.4709836	0.4231463	0.5883302	0.4867702	0.6828068	0.6866776	0.7725850	0.7779658	0.3807761	0.0080598	0.0007499	0.3494969	0.2372835	0.1868162	0.7082379	0.6559498	0.1510032	0.1193239	0.0117309	0.3583073	0.0714615	0.6080095	0.1544654	0.6236034	0.0532200	0.3095572	0.1073823	0.2179424	0.0018647	0.5026272	0.0520001	0.0171607	0.2842151	0.3878582	0.7282396	0.4193408	0.6286059	0.6301378	0.1012776	0.5976849	0.7165978	0.5808535	0.7222402	0.0319850	0.5298571	0.3183636	0.0195273	0.3744294	0.0043153	0.4680964	0.1192422	0.2771457	0.3619274	0.3819961	0.0432908	0.2393858	0.1712296	0.0246098	0.3558712	0.3623389	0.4808874	0.5445713	0.5131733	0.5375462	0.6522755	0.0395095	0.2612425	0.0253249	0.6941094	0.6902193
300	0.1415137	0.2238954	0.4190903	0.5413635	0.3187768	0.4450664	0.2214258	0.0190812	0.0111672	0.3567250	0.4200919	0.3485985	0.2528008	0.6734124	0.4283090	0.5409338	0.3977086	0.7118620	0.5455581	0.6387635	0.5638062	0.7275011	0.5369017	0.3117151	0.0103249	0.0077933	0.3536244	0.3019391	0.1417048	0.6191206	0.6348551	0.1516281	0.1098098	0.0098118	0.3981088	0.0299140	0.6024853	0.1525091	0.6654606	0.0575447	0.3370332	0.1134086	0.2171270	0.0006621	0.4637497	0.0697430	0.0486754	0.3372658	0.3084114	0.6480644	0.3837259	0.6460811	0.5683404	0.0527334	0.5586131	0.7689337	0.4247155	0.6162515	0.0377126	0.5315262	0.4508717	0.0040627	0.3605043	0.0051319	0.4640110	0.1474021	0.3415178	0.3047828	0.3451525	0.0500819	0.2598498	0.2140090	0.0181661	0.3894742	0.3714183	0.3960998	0.5236510	0.5822338	0.3416891	0.5724809	0.0475871	0.3946040	0.0099021	0.6877844	0.6115100
350	0.0897250	0.2751194	0.3506981	0.6337900	0.4100410	0.4686708	0.1184603	0.0101404	0.0537839	0.3457673	0.4460313	0.4717892	0.2183676	0.5274744	0.3554452	0.4863195	0.3505309	0.7833183	0.4810363	0.6452974	0.5844341	0.5539749	0.5451908	0.2627205	0.0028542	0.0017659	0.4343171	0.3750607	0.1895926	0.6160131	0.5081098	0.1502025	0.1400841	0.0070773	0.3694495	0.0346736	0.7664378	0.2342805	0.6566906	0.0741703	0.3305223	0.1217864	0.3415338	0.0009521	0.4075470	0.0523420	0.0635189	0.2521299	0.3477064	0.6333344	0.3525454	0.5536653	0.5688315	0.0404452	0.6140593	0.7448949	0.5505657	0.6096452	0.0436195	0.4289718	0.3282306	0.0139826	0.3335560	0.0089076	0.4238901	0.1428101	0.4888098	0.3875566	0.3116936	0.0431311	0.2181465	0.1870335	0.0170470	0.4443729	0.3097641	0.3822069	0.5735771	0.5980490	0.4502420	0.5543668	0.0588905	0.3634161	0.0210215	0.6055900	0.6298012
400	0.2004665	0.4117957	0.3009901	0.6191317	0.4296330	0.6173892	0.1167919	0.0262754	0.1459892	0.3995174	0.4481236	0.6747650	0.2308789	0.6222427	0.3323801	0.5036932	0.3021816	0.7782575	0.3981372	0.6177118	0.6780256	0.6915027	0.5830236	0.2521011	0.0044553	0.0056766	0.3494911	0.4334807	0.1158758	0.7115869	0.5806187	0.1090884	0.0958075	0.0055342	0.3949836	0.0508373	0.7030375	0.3954106	0.6951266	0.0337839	0.2731537	0.0683293	0.2000790	0.0113349	0.4867795	0.0344860	0.0338089	0.4109648	0.4349541	0.6898847	0.3662857	0.5768537	0.6513075	0.1171899	0.7177016	0.6731262	0.4329038	0.5393269	0.0611512	0.4548085	0.3998751	0.0075758	0.4406448	0.0015601	0.4840008	0.1585822	0.4425588	0.4960525	0.2959073	0.0895307	0.2904820	0.2441870	0.0273492	0.3911116	0.2863731	0.4562311	0.5697700	0.6525904	0.5023984	0.6515066	0.1010371	0.3031855	0.0082569	0.7795738	0.6556238
450	0.2127211	0.2909359	0.3048535	0.5894924	0.3816426	0.5052001	0.1141759	0.0183341	0.1175020	0.3413177	0.4355564	0.4844335	0.2049967	0.6736584	0.3964112	0.6155937	0.3077989	0.6284077	0.4858539	0.6644994	0.6495046	0.6692463	0.5991600	0.2573218	0.0192448	0.0159678	0.3242741	0.3775419	0.1415969	0.7577109	0.6550888	0.1153400	0.1074631	0.0106013	0.3723543	0.0597344	0.6453116	0.3661788	0.6754346	0.0351878	0.2264610	0.1028577	0.1547868	0.0000000	0.3841493	0.0746518	0.0256171	0.3491224	0.3434102	0.7065664	0.4241194	0.7166241	0.6170543	0.0528770	0.6061101	0.7198704	0.5027488	0.6536983	0.0392711	0.4448885	0.4298778	0.0121012	0.3045656	0.0128193	0.4004057	0.0868722	0.3591367	0.3385748	0.3204330	0.0332711	0.2275193	0.1878597	0.0184474	0.3946110	0.3132891	0.4709587	0.5654620	0.6392283	0.3916883	0.4364044	0.0448253	0.3928668	0.0159256	0.6445065	0.6694455
500	0.3038789	0.2844467	0.2703347	0.6438428	0.5083367	0.4533060	0.0830651	0.0410990	0.0893100	0.3058684	0.4132654	0.5303113	0.1833604	0.6793503	0.4477255	0.5708177	0.2927547	0.8170673	0.5790695	0.6590652	0.6195676	0.5465523	0.5603457	0.2210263	0.0216349	0.0123585	0.3059016	0.3316269	0.1431930	0.5631345	0.7270466	0.1088876	0.1254933	0.0066029	0.4416753	0.0788171	0.5967509	0.2458112	0.6552330	0.0344080	0.3447871	0.1404664	0.1746229	0.0052420	0.6153058	0.0556093	0.0224723	0.3214527	0.2879059	0.5655550	0.3731644	0.8023018	0.6339953	0.0672164	0.6336973	0.6545810	0.4762830	0.6664076	0.0761921	0.5582425	0.3653916	0.0091858	0.3196506	0.0091959	0.3516977	0.1463610	0.3870683	0.4004462	0.3334611	0.0635131	0.1734236	0.1642256	0.0242241	0.3889074	0.3307855	0.4968555	0.5301586	0.6903465	0.4176227	0.6045893	0.0921690	0.3135973	0.0291410	0.6480249	0.6550682
550	0.4978680	0.2420409	0.3603540	0.6626054	0.3287454	0.4559781	0.1081129	0.0376665	0.0332566	0.3625434	0.5918107	0.4729423	0.1666801	0.6161856	0.1876257	0.5238653	0.3345013	0.6350085	0.4692753	0.6399666	0.7980820	0.6056129	0.6788631	0.4729181	0.0171080	0.1291606	0.4030542	0.3009777	0.4160264	0.6604243	0.5065176	0.0699652	0.1450691	0.0216866	0.1138188	0.1596891	0.5980952	0.2055662	0.6101840	0.1531911	0.5015795	0.1066880	0.1975912	0.0145832	0.1996648	0.1801664	0.0273472	0.4107620	0.2907838	0.5542677	0.3286334	0.7611298	0.7018963	0.0365500	0.4450855	0.6401188	0.2224186	0.7673381	0.0364106	0.4972036	0.4142483	0.0078539	0.3139430	0.0071494	0.4666438	0.0351492	0.4067676	0.4698347	0.3321924	0.4193864	0.1949875	0.1800001	0.0110479	0.3729871	0.4225656	0.4345417	0.5617243	0.7265618	0.4048136	0.6403842	0.1126620	0.4349172	0.0131092	0.6019367	0.6830695
600	0.5590854	0.2618341	0.4216824	0.6540301	0.2239109	0.4495083	0.1274539	0.0381138	0.0058696	0.4716020	0.5530305	0.2955741	0.2481796	0.9066556	0.0900436	0.4550617	0.3815775	0.5099854	0.4417275	0.6230881	0.5747187	0.5742183	0.6532429	0.5970509	0.0242724	0.1494867	0.3187138	0.2931519	0.5006271	0.6174986	0.4576564	0.1373822	0.1401962	0.3941673	0.0737742	0.2496132	0.5926654	0.1537223	0.6240691	0.2264759	0.6434536	0.0957019	0.2323033	0.0967754	0.0573594	0.3154518	0.0263829	0.3807072	0.3496754	0.5913585	0.3355262	0.6735036	0.7271665	0.0535434	0.6969575	0.6096469	0.4272588	0.6000410	0.0728528	0.4496170	0.3583495	0.0081702	0.3753127	0.0068618	0.3739585	0.0204948	0.4106622	0.3703992	0.3334734	0.5652007	0.2292256	0.1425223	0.0512101	0.2956076	0.4200412	0.4536368	0.4808871	0.5425885	0.3727666	0.4903122	0.0555467	0.3046665	0.0249572	0.6243050	0.6646365
650	0.6415155	0.1940474	0.4133399	0.5283612	0.2940325	0.3136674	0.1863183	0.0202432	0.0061604	0.3959890	0.7563733	0.1070242	0.3247942	0.5092780	0.0657593	0.5340089	0.3611289	0.5757438	0.4254632	0.6288959	0.5611959	0.6099887	0.4071549	0.5134559	0.0193955	0.1343844	0.3802521	0.1873057	0.5131144	0.5326137	0.3628747	0.1549309	0.1289656	0.4776367	0.0729615	0.3684374	0.6601051	0.2212836	0.6380831	0.3141372	0.7104474	0.1732610	0.2436004	0.0679109	0.0299338	0.2999508	0.0070882	0.4674546	0.2487539	0.7262270	0.3189431	0.7056191	0.7208994	0.0449085	0.6533973	0.6924689	0.3550647	0.6448465	0.0357431	0.5223259	0.3609160	0.0191089	0.3823301	0.0035407	0.4293817	0.0257904	0.4284867	0.3307825	0.4062477	0.5963211	0.2312536	0.2388617	0.0865116	0.3682536	0.3864853	0.4642692	0.7014644	0.6354897	0.4781258	0.5951020	0.0851356	0.2980019	0.0403930	0.5922206	0.7103510
700	0.7006676	0.1594358	0.4204673	0.4455004	0.2226024	0.2989740	0.2281768	0.0289994	0.0016519	0.4010304	0.6743007	0.0869609	0.3659450	0.7428243	0.1005605	0.4337229	0.3537389	0.5323383	0.3848438	0.7326786	0.5287427	0.7154602	0.5669076	0.6306537	0.0284535	0.1577504	0.3505752	0.2288703	0.7027674	0.5059650	0.2716081	0.1159792	0.1349511	0.5258040	0.0910720	0.2637313	0.6283034	0.1566173	0.4578563	0.4003275	0.7107320	0.1189031	0.3769991	0.0552725	0.0074417	0.4399993	0.0074511	0.4521077	0.3123076	0.7440378	0.3536641	0.6299476	0.7475806	0.0647269	0.5406977	0.5729844	0.3122825	0.6416926	0.0567714	0.5682927	0.3908165	0.0186452	0.3362098	0.0376615	0.4038071	0.0202685	0.4416200	0.3643432	0.3471805	0.6894149	0.2118672	0.1809521	0.0204982	0.3412005	0.3071148	0.4859120	0.5827796	0.6786416	0.4035197	0.5413154	0.0582657	0.2626074	0.0375101	0.5817667	0.6835022
750	0.8421796	0.1445194	0.4283360	0.2598847	0.2381116	0.2728346	0.1917882	0.0338646	0.0006092	0.4182087	0.6663457	0.1267492	0.4238838	0.6194189	0.0938780	0.5158617	0.3824733	0.7616026	0.3861353	0.7550833	0.6553425	0.6591055	0.4543286	0.5636674	0.0378703	0.1250389	0.3634376	0.1809825	0.5841646	0.7475173	0.2904358	0.1350974	0.1348087	0.5662591	0.1455189	0.3459045	0.6124079	0.1427085	0.3466308	0.2720216	0.6196135	0.1292596	0.1931201	0.0375136	0.0163811	0.3880973	0.0218679	0.3965729	0.2967874	0.6820503	0.3608337	0.6102791	0.5848605	0.0314449	0.6194873	0.6613051	0.2738962	0.6394352	0.0444462	0.4088103	0.4186647	0.0178748	0.3890032	0.0048751	0.3318282	0.0049665	0.4950921	0.2831450	0.3663039	0.6384076	0.2927664	0.2185554	0.0378021	0.3535411	0.2763874	0.4134738	0.5964694	0.7647338	0.5098535	0.5319774	0.0967460	0.2410320	0.0061687	0.6969839	0.6506768
800	0.7176612	0.1913118	0.4653283	0.2733159	0.1957250	0.2200559	0.2281254	0.0334906	0.0010520	0.3634279	0.6507258	0.0517445	0.3916837	0.7548972	0.0611867	0.4075009	0.3243011	0.7046544	0.4284800	0.6469020	0.6427569	0.5729734	0.3986659	0.5163580	0.0268439	0.1539435	0.4702842	0.2221493	0.5983542	0.6690669	0.3670497	0.1485342	0.1363795	0.4504457	0.0935525	0.2922578	0.7869390	0.1530128	0.3825234	0.3057210	0.6338917	0.1104480	0.2710506	0.0552471	0.0059424	0.4220275	0.0185112	0.3572792	0.3303305	0.5535336	0.4099124	0.6745599	0.5543394	0.0844064	0.7096870	0.7431567	0.2907482	0.6093803	0.0373786	0.6224356	0.2753461	0.0056620	0.3374001	0.0089806	0.4424231	0.0038547	0.4735915	0.4934363	0.2948822	0.6065354	0.2357640	0.2069083	0.0097440	0.3300034	0.3129048	0.5060903	0.5075048	0.6425256	0.5212674	0.5498898	0.0647748	0.2895436	0.0612441	0.6912191	0.5858665
850	0.6588601	0.1503966	0.6066532	0.3516032	0.2511621	0.2329155	0.2761372	0.0396399	0.0028450	0.4256801	0.6774745	0.0344323	0.3723976	0.6297211	0.0732464	0.4416096	0.3143021	0.6557011	0.4415730	0.6090642	0.6504622	0.6626909	0.5067686	0.4821721	0.0252820	0.1361819	0.4146905	0.1865979	0.5047869	0.5829826	0.1548768	0.1445599	0.1607341	0.5148652	0.0982604	0.4258811	0.6240431	0.1576719	0.3670209	0.4209766	0.5140984	0.1128742	0.4392496	0.0892063	0.0033030	0.4227836	0.0097314	0.4132386	0.2681097	0.5507082	0.3951345	0.6581771	0.5094217	0.0869716	0.6789501	0.6796961	0.3312087	0.6338122	0.0526513	0.5326857	0.2717425	0.0045492	0.3203857	0.0037252	0.3987720	0.0022789	0.4695281	0.4069421	0.4473644	0.6771847	0.2556146	0.2057402	0.0115677	0.3205292	0.4106776	0.3572442	0.6739376	0.6515809	0.4537421	0.6328647	0.0806505	0.2600622	0.0187953	0.6615898	0.7447665
900	0.6170916	0.1939479	0.4720275	0.3629592	0.2095558	0.1812790	0.2534774	0.0232206	0.0019614	0.4816660	0.5903946	0.0784918	0.3513787	0.6269435	0.0799147	0.6350495	0.2759292	0.7169446	0.4075933	0.6098153	0.6450325	0.6828502	0.4681614	0.5102678	0.0095176	0.1476490	0.4433259	0.1748099	0.6317340	0.6898287	0.1789138	0.1330781	0.0930136	0.6180306	0.0968908	0.2984725	0.5393720	0.2061644	0.2569522	0.3483680	0.5147204	0.1823121	0.5115355	0.1070813	0.0047117	0.3924741	0.0186649	0.3952008	0.2948935	0.5941767	0.3699509	0.7462148	0.7264977	0.0292264	0.6560516	0.6974457	0.3435802	0.6178815	0.0594290	0.5439939	0.4044959	0.0074203	0.3163443	0.0150398	0.4861431	0.0062529	0.5840665	0.4051166	0.3635056	0.6977638	0.3185073	0.1675811	0.0377717	0.4459057	0.4046282	0.4799628	0.6221665	0.6251960	0.4621974	0.5554470	0.0939989	0.2914176	0.0196358	0.8017513	0.6003498
950	0.6134675	0.2127248	0.4893439	0.3300464	0.2273984	0.2363676	0.2861773	0.0267797	0.0000000	0.4688723	0.6463708	0.0977418	0.4936041	0.7136627	0.1578842	0.4833615	0.3896893	0.6222611	0.5116625	0.5935297	0.6046444	0.6776487	0.5003234	0.6108494	0.0271641	0.1785198	0.4965587	0.1309440	0.6133368	0.6438108	0.1552526	0.1360681	0.1663050	0.5342000	0.0599304	0.2343662	0.6234428	0.1154441	0.3151672	0.2651605	0.6734680	0.1152693	0.3717052	0.0829013	0.0053936	0.4915430	0.0284359	0.4623322	0.2856790	0.7268248	0.4159312	0.5439603	0.6587392	0.0298725	0.5971913	0.6866803	0.3868594	0.7004450	0.0400374	0.5680631	0.2629176	0.0023278	0.3492535	0.0091595	0.4250896	0.0069288	0.3773773	0.4321433	0.3460124	0.7027809	0.2009842	0.2175305	0.0131748	0.3115179	0.3180940	0.4860649	0.4723980	0.5337030	0.4086010	0.5285731	0.0688534	0.2940837	0.0107950	0.6213098	0.7002532
1000	0.6222344	0.1811659	0.4304251	0.3335876	0.2282912	0.2343678	0.2925430	0.0105463	0.0012273	0.4628093	0.6562712	0.0933597	0.3793149	0.6887794	0.0767466	0.5691684	0.2722058	0.7223241	0.4179320	0.6174481	0.6711615	0.6475974	0.4946208	0.5109591	0.0193619	0.1281409	0.4934236	0.2131760	0.7766190	0.6352883	0.1925303	0.1575086	0.1216553	0.5894402	0.0958822	0.3740742	0.6225881	0.1393994	0.2804360	0.3131244	0.4685511	0.1663728	0.3026842	0.0819705	0.0264265	0.4549563	0.0357957	0.4738782	0.2531542	0.6566877	0.4228023	0.4809287	0.7764343	0.0484377	0.5760123	0.6100406	0.4626670	0.5344223	0.0670999	0.5196626	0.3497591	0.0075181	0.3398376	0.0044991	0.4191852	0.0064117	0.4408657	0.4147736	0.3424528	0.7204223	0.1840024	0.1915676	0.0156945	0.3447151	0.3124931	0.4583163	0.5198406	0.5638269	0.4653173	0.5430025	0.0819437	0.2321205	0.0178538	0.6837207	0.5925587

0	0.6505913	0.1201085	0.6056726	0.4053752	0.1839047	0.2887724	0.2289516	0.0607848	0.0012199	0.4570047	0.6556288	0.0562747	0.3767536	0.5417919	0.0812641	0.5017089	0.3119622	0.7504124	0.4404359	0.6044085	0.6836033	0.5263656	0.4321904	0.6009187	0.0400280	0.2147675	0.3641603	0.1836466	0.7405231	0.6783934	0.2038348	0.1664227	0.1464972	0.5890360	0.0874924	0.3195366	0.5828597	0.1456365	0.3590717	0.2838037	0.5670185	0.1662120	0.1880009	0.0493578	0.0101655	0.3641223	0.0278793	0.3602004	0.3754660	0.7492481	0.3867006	0.5852333	0.6882899	0.0688685	0.6695290	0.6134052	0.3475139	0.5893763	0.0550865	0.5792681	0.3981313	0.0182678	0.2957572	0.0081795	0.3623094	0.0078336	0.4364140	0.4223101	0.3315049	0.7415664	0.2573480	0.1863977	0.0139443	0.3899353	0.3817169	0.5290701	0.6309970	0.6796852	0.4013755	0.4551897	0.0658237	0.3714659	0.0248630	0.6519016	0.8708718
50	0.6927877	0.0407409	0.5565279	0.3142409	0.1331720	0.2744888	0.5184757	0.0104134	0.0013299	0.6295270	0.7799229	0.0400189	0.4787932	0.2284980	0.0818517	0.5660546	0.2787943	0.6081019	0.3878270	0.7500829	0.5328973	0.2742428	0.3951378	0.5607236	0.0299020	0.1212800	0.3549931	0.2355679	0.6715568	0.7165387	0.2427895	0.1313621	0.2124111	0.4057030	0.0542655	0.2341951	0.4601551	0.1837443	0.1657029	0.2764256	0.5593943	0.1627571	0.1089954	0.0418659	0.1030337	0.3988935	0.3789107	0.4499353	0.3295253	0.5285888	0.5205077	0.5718473	0.6926979	0.0898280	0.5076708	0.5851999	0.7132670	0.5743454	0.3679600	0.5318176	0.4072606	0.1850352	0.3703674	0.0012916	0.4955135	0.0108400	0.4988406	0.3428209	0.3230576	0.5912543	0.2064273	0.3395277	0.0200821	0.6352424	0.6068896	0.4347398	0.2951229	0.5793382	0.4947734	0.6570138	0.0346722	0.2615095	0.1858598	0.5933442	0.6428457
100	0.6524416	0.0337313	0.6170527	0.2997842	0.2003820	0.1971989	0.6490627	0.0224389	0.0008646	0.6076924	0.6801270	0.1127334	0.5740485	0.2206436	0.1239159	0.6293220	0.3605732	0.6482792	0.4753944	0.6324722	0.5552914	0.1750583	0.4439733	0.6415028	0.0140789	0.1934047	0.4354515	0.1229612	0.7215964	0.7048821	0.2843170	0.1553056	0.1831796	0.5046139	0.0644490	0.3690436	0.3224689	0.0897680	0.1857895	0.3322261	0.5600262	0.2903691	0.0790710	0.0134854	0.1685462	0.3572219	0.5881931	0.5046960	0.2298651	0.5590858	0.6831925	0.6251178	0.6268540	0.0466020	0.5717840	0.6368338	0.6537679	0.6793762	0.5355935	0.4365918	0.4693590	0.2861602	0.3801664	0.0001814	0.4015615	0.0035310	0.5404747	0.3050957	0.2926681	0.6048234	0.1836154	0.4329115	0.0413352	0.7536983	0.6168610	0.4258663	0.1352537	0.6227904	0.4731815	0.5971043	0.0430430	0.2696487	0.1849538	0.6351471	0.6085558
150	0.6228723	0.0264155	0.6408881	0.3262824	0.2016056	0.1672524	0.6070163	0.0183472	0.0035566	0.5554229	0.5847628	0.1055747	0.6063803	0.1438595	0.0822767	0.5903230	0.3386223	0.6118591	0.3778033	0.6228104	0.6182160	0.1390131	0.4381763	0.6095574	0.0173767	0.1640837	0.4153715	0.1464294	0.6927532	0.6093840	0.2853815	0.0994144	0.2246058	0.5244691	0.1225774	0.4129943	0.4445622	0.0983142	0.1453279	0.4845997	0.6136306	0.2632388	0.0272544	0.0029494	0.2425258	0.4075021	0.6143873	0.4362207	0.2915870	0.7064116	0.5747066	0.5282966	0.6104490	0.0410104	0.5996139	0.6903245	0.6093648	0.7230350	0.5401001	0.4743943	0.4247097	0.2467332	0.3374450	0.0003766	0.4291541	0.0006806	0.6918087	0.2699292	0.3496098	0.6233514	0.1783272	0.4254045	0.0453469	0.5908756	0.5440029	0.5327799	0.1115053	0.6763503	0.6036241	0.5498653	0.0833822	0.2596891	0.2442089	0.6568656	0.7385524
